from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
70033,5271,1,,,,,,45510744-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510744-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510745-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510745-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510746-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510746-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510747-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510747-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510748-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510748-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510749-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510749-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510750-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510750-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510751-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510751-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510752-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510752-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510753-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510753-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510754-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510754-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510755-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510755-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510787-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45510787-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473640-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473640-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473641-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473641-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473642-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473642-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473643-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473643-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473644-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473644-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473645-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473645-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473646-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473646-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473647-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473647-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473648-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473648-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473649-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473649-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473650-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473650-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473651-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473651-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473652-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473652-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473653-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473653-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473654-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473654-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473655-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473655-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473656-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473656-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473657-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473657-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473658-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473658-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473677-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473677-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473678-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473678-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473679-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473679-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473680-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473680-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473681-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473681-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473682-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473682-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473683-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473683-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473684-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473684-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473685-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473685-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473686-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473686-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473687-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473687-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473688-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473688-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473689-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473689-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473690-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473690-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473691-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473691-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473692-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473692-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473693-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473693-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473694-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473694-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473695-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473695-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473696-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473696-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473697-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473697-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473698-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473698-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473699-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473699-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473700-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473700-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473701-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473701-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473702-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473702-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473703-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473703-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473704-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473704-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473705-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473705-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473706-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473706-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473707-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473707-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473708-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473708-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473709-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473709-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473710-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473710-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473711-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473711-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473712-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473712-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473713-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473713-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473714-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473714-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473715-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473715-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473716-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473716-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473717-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473717-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473718-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473718-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473719-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473719-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473720-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473720-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473721-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473721-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473722-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473722-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473723-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473723-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473724-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473724-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45473725-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound0,45473725-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington
70033,5271,1,,,,,,45510571-19:00-OakGroveWellington0,45510571-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510573-19:00-OakGroveWellington0,45510573-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510574-19:00-OakGroveWellington0,45510574-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510577-19:00-OakGroveWellington0,45510577-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510619-19:00-OakGroveWellington0,45510619-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510620-19:00-OakGroveWellington0,45510620-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510621-19:00-OakGroveWellington0,45510621-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510622-19:00-OakGroveWellington0,45510622-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510623-19:00-OakGroveWellington0,45510623-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510624-19:00-OakGroveWellington0,45510624-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510625-19:00-OakGroveWellington0,45510625-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510626-19:00-OakGroveWellington0,45510626-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510627-19:00-OakGroveWellington0,45510627-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510628-19:00-OakGroveWellington0,45510628-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510629-19:00-OakGroveWellington0,45510629-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510630-19:00-OakGroveWellington0,45510630-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510631-19:00-OakGroveWellington0,45510631-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510632-19:00-OakGroveWellington0,45510632-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510633-19:00-OakGroveWellington0,45510633-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510634-19:00-OakGroveWellington0,45510634-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510635-19:00-OakGroveWellington0,45510635-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510636-19:00-OakGroveWellington0,45510636-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510637-19:00-OakGroveWellington0,45510637-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510638-19:00-OakGroveWellington0,45510638-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510639-19:00-OakGroveWellington0,45510639-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510640-19:00-OakGroveWellington0,45510640-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510641-19:00-OakGroveWellington0,45510641-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510642-19:00-OakGroveWellington0,45510642-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510643-19:00-OakGroveWellington0,45510643-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510644-19:00-OakGroveWellington0,45510644-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510645-19:00-OakGroveWellington0,45510645-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510646-19:00-OakGroveWellington0,45510646-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510647-19:00-OakGroveWellington0,45510647-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510648-19:00-OakGroveWellington0,45510648-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510649-19:00-OakGroveWellington0,45510649-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510650-19:00-OakGroveWellington0,45510650-19:00-OakGroveWellington1
70033,5271,1,,,,,,45510651-19:00-OakGroveWellington0,45510651-19:00-OakGroveWellington1
